class,error_reporting,stripslashes,exit,htmlspecialchars,sizeof,explode,phpinfo,getenv,php_uname,str_replace,join,sprintf,list,echo,empty,base64_decode,fclose,print,date,printf,addslashes,is_dir,reset,each,urlencode,phpversion,intval,exec,substr,strpos,mkdir,realpath,fopen,rmdir,readdir,unlink,fwrite,chdir,isset,unset,urldecode,system,basename,closedir,strtolower,opendir,copy,array_merge,setcookie,file_get_contents,getcwd,strlen,rand,fileperms,shell_exec,function_exists,fread,fgets,pclose,ob_start,passthru,mysql_error,mysql_query,time,base64_encode,eval,filesize,define,dirname,md5,ini_get,getelementbyid,mysql_select_db,mysql_fetch_row,ceil,implode,preg_replace,pack,ord,mysql_fetch_array,array_keys,array_map,array_values,chr,is_array,file,is_numeric,gethostbyname,strip_tags,function,submit,posix_getpwuid,posix_getgrgid,readfile,mysql_num_fields,focus,microtime,strtotime,dechex,serialize,strtoupper,call_user_func,gmdate,in_array,preg_match,array_unique,array_filter,array_key_exists,is_string,is_null,get_post,defined,wp_error,add_filter,do_action,get_option,apply_filters,is_wp_error,esc_url,admin_url,current_user_can,add_query_arg,wp_parse_args,esc_html,esc_attr,is_multisite,wp_die
malware,0.00746039958055798,0.007355935572635069,0.0,0.16859579547519374,0.022158072127904417,0.1701486329352412,0.0,0.04138926127521833,0.009827737915596326,0.1056712228009112,0.0,0.005211715078681091,0.0,0.0,0.0,0.016899274946207327,0.03864938173390289,0.010947123411517651,0.09770664250068688,0.0,0.04988229294024228,0.0,0.0,0.0,0.0,0.010347315318804583,0.0,0.010078860565937068,0.010913803447858167,0.01411677103638424,0.010027322718660723,0.0,0.03881518274797831,0.011503936032687586,0.008122465810805838,0.12225846921471198,0.029423742290540275,0.09077993387076866,0.04934486844336047,0.0,0.01891376236968039,0.010078860565937068,0.04957631364298938,0.008732747801050855,0.09213765038995075,0.0,0.0,0.006804280076916762,0.009684492883990424,0.04052436086813957,0.030236581697811207,0.0,0.033857067242214,0.010237701011541174,0.010403302624065672,0.015526073099191323,0.008415654282563764,0.021894246823035302,0.010635673187107004,0.0425925371145339,0.011357086507462501,0.0,0.009684492883990424,0.0,0.0,0.031904613227992394,0.0250456966247204,0.0,0.0,0.01541246376517457,0.0,0.11749510273949551,0.0,0.0,0.0,0.0,0.015817571640318953,0.0,0.0,0.00977940126190544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022025041518104416,0.0,0.010347315318804583,0.010757278414749433,0.03172880004228457,0.033857067242214,0.011357086507462501,0.022025041518104416,0.022859637085058487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19741425732614923,0.0,0.1033012868956474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4462257364249282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3547309423760459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13764797569361595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10699447215370893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639897119918809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.16402175042894593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12047754257887566,0.0,0.2525066082078653,0.03849957792873272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618432566728553,0.0,0.06023877128943783,0.0,0.0,0.0,0.0,0.09279536712772488,0.0,0.0,0.0,0.1318936355000381,0.0,0.0,0.0,0.0,0.06023877128943783,0.0,0.0,0.04589026385701036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06745167659882945,0.0,0.06217787847406692,0.09279536712772488,0.0,0.2617126248148871,0.0,0.0,0.06787840075390378,0.0,0.2894086826959929,0.09900612957537709,0.0,0.0,0.0,0.0,0.0,0.0,0.11806081053558677,0.0,0.0,0.06356669788573256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12237623999842241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.01488563340289144,0.0,0.04450097853864238,0.0,0.011106984674716025,0.0,0.02093905540891951,0.019887627120537446,0.04859968550435608,0.018617799186709708,0.0,0.0,0.020395804452329344,0.0,0.0,0.039105870494539535,0.0,0.03594933016847033,0.0,0.0,0.0,0.0,0.0,0.017168247718659813,0.02093905540891951,0.0,0.020395804452329344,0.0,0.0,0.0,0.03977525424107489,0.09425671149194102,0.0,0.032873601785466146,0.0,0.08931380041734863,0.0,0.26116018198551416,0.0,0.0,0.020395804452329344,0.02866392037401186,0.017671780983228896,0.0,0.03534356196645779,0.0,0.0,0.0,0.08200599010324307,0.12237482671397606,0.05961132805629037,0.09135187696849342,0.02071723748004789,0.021052352554211635,0.17280397106855852,0.03406020709636043,0.08861136115779641,0.043045165497425195,0.03447647886121327,0.022982450648959547,0.021522582748712597,0.019597753316421565,0.016760880203705572,0.019227142994705144,0.012912575747392198,0.0168943412927904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036200291222190276,0.0,0.0,0.09213358020422606,0.0,0.0,0.0,0.0,0.0,0.0,0.15298474784196853,0.0,0.0,0.05892885027756207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18455596326321308,0.10676499717334706,0.0,0.0,0.14758045489862862,0.0,0.0,0.0,0.0,0.047262161615340754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23023629620342456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2366571269527997,0.0,0.0,0.07559138958942774,0.0,0.0,0.0,0.0,0.0,0.2115433820293684,0.05753058880731372,0.0,0.0,0.0,0.0,0.07148852437677897,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545256623408485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0580301607763287,0.0,0.49302080449836416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09032429354712032,0.0,0.1960113329591766,0.0,0.0,0.0554299588220547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642325999254283,0.0,0.0,0.0,0.0,0.04812881331344989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061909937232075996,0.0,0.0,0.0,0.0,0.0,0.09914916857468223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07118954225409421,0.12972000180159893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06417290634063615,0.0,0.0,0.6407579729815734,0.11482333596983398,0.07636200131791834,0.0,0.0,0.068216619873386,0.05296480074604004,0.0,0.0,0.059278499134242206,0.0,0.07118954225409421,0.0
malware,0.02396653365254251,0.02363094302709016,0.0,0.0,0.0,0.035264676342223376,0.0,0.0,0.031571608053853194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104028470504076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06442554846739515,0.0,0.4488975884803691,0.0,0.0,0.0,0.4253569744876229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4881919098333689,0.0,0.0,0.0,0.0,0.03342060967981097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020498713998985115,0.0,0.0,0.0,0.049512539845623316,0.0,0.0,0.0,0.0,0.0,0.018208960317705455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021296857398816774,0.03360309467257538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.21303585468926675,0.10502641345373404,0.0,0.0,0.0,0.07836594742716306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06312856421400673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05419500508522923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11825732143725598,0.0,0.0,0.0,0.2569594920941719,0.11825732143725598,0.0,0.0,0.0,0.0,0.0,0.0,0.08092871252313535,0.11291988643227698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09465269955029676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16113456076387034,0.09557608184118789,0.0,0.14694863344115675,0.0,0.16215395735654792,0.0,0.0,0.0,0.14617161999811565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7570638663148878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315544579983041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.00824904709759611,0.0,0.0,0.0,0.007218900653863418,0.0,0.133157796367004,0.012699162751974512,0.0,0.08638645629285131,0.0,0.0,0.0,0.0,0.26271783296801476,0.0,0.0,0.0,0.0,0.05100274760865021,0.0,0.0,0.0,0.00820130843888757,0.021216433662869877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11409474754785102,0.007700399406264796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03840800715240426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013524183794430098,0.024896278197317045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013124656051871754,0.014279807955131889,0.0,0.01992688411585195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01006064019380925,0.0,0.0,0.01546827720433229,0.051206512849436184,0.0,0.0,0.0,0.015386486315591122,0.11213547473521811,0.0,0.025605338101602836,0.0,0.04577254464962942,0.06224069549329262,0.16300265265344316,0.09813618999329213,0.2920807432954138,0.06393843296108771,0.0,0.0,0.0650767266625122,0.08534418808239365,0.0
malware,0.019766213321684545,0.07795775019246239,0.0,0.03884277851826517,0.0,0.014542134574112733,0.024375881409403433,0.0,0.026038439632043872,0.11453492893088454,0.0,0.06904179253716702,0.0,0.26703785210781716,0.0,0.0,0.08533411602760346,0.0,0.09413535941022128,0.0,0.0,0.0,0.0,0.030283127478659952,0.0,0.0,0.0,0.10681514084312688,0.0,0.0,0.0,0.026038439632043872,0.10284022645598376,0.0,0.0,0.023137280256392473,0.03897887509623119,0.04810400619543823,0.0,0.0,0.0,0.05340757042156344,0.0,0.0,0.06102931997478697,0.0,0.060566254957319904,0.05408350452889509,0.0,0.0,0.2403340668970355,0.0,0.0,0.0,0.02756338942664822,0.0,0.02229714588266894,0.0,0.0,0.04513930737499057,0.06018085015294562,0.0,0.0,0.0,0.0,0.0,0.06635818590260972,0.0,0.0,0.0,0.052336235598249806,0.0,0.0,0.0,0.0,0.030035398462194565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05424926103022849,0.0,0.05542778502692846,0.0,0.0,0.0,0.0,0.0,0.028021655020161976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027268818576709503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.820158943749753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04464702584070134,0.0,0.0,0.34089424675563634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03251700305113754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08139490534425177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6308021401518401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23968957724652873,0.0,0.0,0.0,0.05218070090057753,0.0,0.0,0.0,0.21715568305876418,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9805015938249324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
